#                                                                                                                                     --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                                                                 accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#                                                         ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
179362at2759_186990_0:001100|NODE_859_length_15811_cov_67.394560:11233-15222  -            735 179362at2759         -            938   2.3e-91  302.0  69.5   1   1   2.9e-91   2.9e-91  301.7  69.5     1   725     7   730     7   734 0.81 -
179362at2759_30608_0:003c69|NODE_859_length_15811_cov_67.394560:11393-15249   -            866 179362at2759         -            938   3.3e-63  208.9  96.2   2   2   1.5e-05   1.5e-05   18.1  44.7   359   728   493   855   443   866 0.71 -
179362at2759_35722_1:001c88|NODE_859_length_15811_cov_67.394560:11393-15237   -            924 179362at2759         -            938   1.1e-62  207.1 114.1   1   4   5.7e-57   5.8e-57  188.2  36.6    35   424     1   417     1   420 0.83 -
179362at2759_35722_1:001c88|NODE_859_length_15811_cov_67.394560:11393-15237   -            924 179362at2759         -            938   1.1e-62  207.1 114.1   2   4    0.0092    0.0094    8.8  50.8   336   626   256   558   251   563 0.79 -
179362at2759_35722_1:001c88|NODE_859_length_15811_cov_67.394560:11393-15237   -            924 179362at2759         -            938   1.1e-62  207.1 114.1   3   4   6.4e-05   6.5e-05   15.9  17.0   458   651   583   773   562   774 0.84 -
179362at2759_35722_1:001c88|NODE_859_length_15811_cov_67.394560:11393-15237   -            924 179362at2759         -            938   1.1e-62  207.1 114.1   4   4    0.0064    0.0065    9.3  30.3   489   698   699   917   692   923 0.63 -
179362at2759_1165861_1:0028b5|NODE_859_length_15811_cov_67.394560:11393-15276 -            963 179362at2759         -            938   1.4e-62  206.8 117.6   1   3   6.4e-59   6.5e-59  194.6  32.9    35   385     1   375     1   382 0.82 -
179362at2759_1165861_1:0028b5|NODE_859_length_15811_cov_67.394560:11393-15276 -            963 179362at2759         -            938   1.4e-62  206.8 117.6   2   3   7.7e-06   7.8e-06   19.0  61.8   173   646   338   797   328   799 0.62 -
179362at2759_1165861_1:0028b5|NODE_859_length_15811_cov_67.394560:11393-15276 -            963 179362at2759         -            938   1.4e-62  206.8 117.6   3   3       0.2       0.2    4.4  30.6   489   705   728   950   721   962 0.71 -
179362at2759_74873_0:003005|NODE_859_length_15811_cov_67.394560:11393-15267   -            957 179362at2759         -            938   3.5e-62  205.4 114.8   1   4   7.1e-58   7.2e-58  191.2  29.0    35   401     1   392     1   392 0.84 -
179362at2759_74873_0:003005|NODE_859_length_15811_cov_67.394560:11393-15267   -            957 179362at2759         -            938   3.5e-62  205.4 114.8   2   4     0.056     0.057    6.2  29.8   498   670   311   484   303   509 0.82 -
179362at2759_74873_0:003005|NODE_859_length_15811_cov_67.394560:11393-15267   -            957 179362at2759         -            938   3.5e-62  205.4 114.8   3   4   5.7e-06   5.8e-06   19.4  27.8   361   653   509   798   494   805 0.73 -
179362at2759_74873_0:003005|NODE_859_length_15811_cov_67.394560:11393-15267   -            957 179362at2759         -            938   3.5e-62  205.4 114.8   4   4     0.028     0.028    7.2  33.8   489   702   722   944   715   957 0.62 -
179362at2759_51337_0:0034db|NODE_859_length_15811_cov_67.394560:11393-15273   -            859 179362at2759         -            938   3.7e-62  205.4 105.3   1   2     7e-58   7.1e-58  191.2  27.0    35   336     1   328     1   336 0.85 -
179362at2759_51337_0:0034db|NODE_859_length_15811_cov_67.394560:11393-15273   -            859 179362at2759         -            938   3.7e-62  205.4 105.3   2   2   1.2e-05   1.2e-05   18.3  71.2   237   700   364   842   345   859 0.52 -
179362at2759_1198029_1:000a90|NODE_859_length_15811_cov_67.394560:11393-15300 -            864 179362at2759         -            938   9.2e-62  204.1 101.6   1   3     1e-56     1e-56  187.3   6.2    35   223     1   206     1   216 0.81 -
179362at2759_1198029_1:000a90|NODE_859_length_15811_cov_67.394560:11393-15300 -            864 179362at2759         -            938   9.2e-62  204.1 101.6   2   3    0.0057    0.0057    9.5  38.2   498   786   223   506   220   508 0.81 -
179362at2759_1198029_1:000a90|NODE_859_length_15811_cov_67.394560:11393-15300 -            864 179362at2759         -            938   9.2e-62  204.1 101.6   3   3   8.2e-06   8.3e-06   18.9  46.3   367   744   489   856   470   863 0.75 -
179362at2759_9749_0:002322|NODE_859_length_15811_cov_67.394560:11393-15249    -            872 179362at2759         -            938   1.1e-61  203.9  99.4   1   2   1.6e-56   1.7e-56  186.7  47.2    35   439     1   438     1   443 0.73 -
179362at2759_9749_0:002322|NODE_859_length_15811_cov_67.394560:11393-15249    -            872 179362at2759         -            938   1.1e-61  203.9  99.4   2   2   1.3e-05   1.3e-05   18.2  44.5   359   728   499   861   449   872 0.71 -
179362at2759_1220162_1:001cdf|NODE_859_length_15811_cov_67.394560:11236-15262 -            581 179362at2759         -            938   1.4e-60  200.2  63.0   1   2   1.2e-53   1.2e-53  177.2  26.8     1   272     6   266     6   285 0.85 -
179362at2759_1220162_1:001cdf|NODE_859_length_15811_cov_67.394560:11236-15262 -            581 179362at2759         -            938   1.4e-60  200.2  63.0   2   2   1.8e-05   1.8e-05   17.7  37.5   408   711   239   543   237   577 0.79 -
179362at2759_70779_0:001c92|NODE_859_length_15811_cov_67.394560:11233-14620   -            434 179362at2759         -            938   2.8e-58  192.5  35.5   1   3   5.7e-17   5.8e-17   55.8   0.0     1    43     7    61     7    67 0.92 -
179362at2759_70779_0:001c92|NODE_859_length_15811_cov_67.394560:11233-14620   -            434 179362at2759         -            938   2.8e-58  192.5  35.5   2   3   1.1e-37   1.2e-37  124.3  17.6    95   267    72   246    62   269 0.68 -
179362at2759_70779_0:001c92|NODE_859_length_15811_cov_67.394560:11233-14620   -            434 179362at2759         -            938   2.8e-58  192.5  35.5   3   3   0.00067   0.00068   12.5  16.2   414   619   234   431   230   433 0.73 -
179362at2759_1296096_1:000873|NODE_859_length_15811_cov_67.394560:11393-15234 -            986 179362at2759         -            938   4.4e-58  191.9 107.5   1   3   1.7e-56   1.7e-56  186.6   7.5    35   226     1   209     1   245 0.79 -
179362at2759_1296096_1:000873|NODE_859_length_15811_cov_67.394560:11393-15234 -            986 179362at2759         -            938   4.4e-58  191.9 107.5   2   3      0.24      0.25    4.1  28.3   574   754   270   451   254   464 0.58 -
179362at2759_1296096_1:000873|NODE_859_length_15811_cov_67.394560:11393-15234 -            986 179362at2759         -            938   4.4e-58  191.9 107.5   3   3   1.1e-05   1.1e-05   18.4  34.0   318   692   482   855   463   860 0.68 -
179362at2759_574566_0:00176f|NODE_859_length_15811_cov_67.394560:11251-14617  -            326 179362at2759         -            938   3.5e-56  185.6  30.4   1   2   6.2e-15   6.2e-15   49.1   0.2     1    38     1    39     1    40 0.90 -
179362at2759_574566_0:00176f|NODE_859_length_15811_cov_67.394560:11251-14617  -            326 179362at2759         -            938   3.5e-56  185.6  30.4   2   2   1.1e-42   1.2e-42  140.8  26.2    62   324    36   322    35   326 0.80 -
179362at2759_688394_1:001c79|NODE_859_length_15811_cov_67.394560:11453-15300  -            827 179362at2759         -            938   1.1e-53  177.3 100.6   1   2     7e-47   7.1e-47  154.8  29.7    53   349     1   319     1   323 0.83 -
179362at2759_688394_1:001c79|NODE_859_length_15811_cov_67.394560:11453-15300  -            827 179362at2759         -            938   1.1e-53  177.3 100.6   2   2   2.3e-07   2.3e-07   24.0  81.7   166   744   243   819   239   826 0.76 -
179362at2759_218467_0:0022c3|NODE_859_length_15811_cov_67.394560:11417-14584  -            604 179362at2759         -            938   2.7e-53  176.0  53.3   1   1   7.7e-53   7.8e-53  174.5  53.3    44   608     2   602     1   604 0.72 -
179362at2759_70779_0:001c8d|NODE_859_length_15811_cov_67.394560:11233-13454   -            216 179362at2759         -            938   4.8e-53  175.2  15.1   1   2   7.5e-15   7.6e-15   48.8   0.1     1    35     7    42     7    44 0.93 -
179362at2759_70779_0:001c8d|NODE_859_length_15811_cov_67.394560:11233-13454   -            216 179362at2759         -            938   4.8e-53  175.2  15.1   2   2   3.6e-39   3.6e-39  129.3  10.3    94   237    52   196    43   214 0.71 -
179362at2759_1296101_1:00163c|NODE_859_length_15811_cov_67.394560:11432-15294 -            954 179362at2759         -            938   1.2e-52  173.9 117.0   1   3   3.7e-48   3.7e-48  159.0  26.7    51   336     6   310     1   318 0.87 -
179362at2759_1296101_1:00163c|NODE_859_length_15811_cov_67.394560:11432-15294 -            954 179362at2759         -            938   1.2e-52  173.9 117.0   2   3     5e-07   5.1e-07   22.9  58.9   169   646   341   804   327   808 0.69 -
179362at2759_1296101_1:00163c|NODE_859_length_15811_cov_67.394560:11432-15294 -            954 179362at2759         -            938   1.2e-52  173.9 117.0   3   3      0.47      0.48    3.1  28.1   489   695   735   946   732   954 0.62 -
179362at2759_438503_0:001239|NODE_859_length_15811_cov_67.394560:11880-15300  -            732 179362at2759         -            938   2.1e-44  146.6 101.9   1   3   1.2e-36   1.3e-36  120.9  19.2   104   282     4   180     3   189 0.66 -
179362at2759_438503_0:001239|NODE_859_length_15811_cov_67.394560:11880-15300  -            732 179362at2759         -            938   2.1e-44  146.6 101.9   2   3     0.024     0.024    7.4  32.8   549   756   111   312   106   318 0.84 -
179362at2759_438503_0:001239|NODE_859_length_15811_cov_67.394560:11880-15300  -            732 179362at2759         -            938   2.1e-44  146.6 101.9   3   3   1.4e-08   1.5e-08   28.0  75.9   237   744   220   724   216   731 0.73 -
179362at2759_401625_1:001d37|NODE_859_length_15811_cov_67.394560:11847-15300  -            881 179362at2759         -            938   1.8e-43  143.5 111.8   1   4   2.6e-39   2.6e-39  129.8  45.6    95   429     7   352     1   368 0.81 -
179362at2759_401625_1:001d37|NODE_859_length_15811_cov_67.394560:11847-15300  -            881 179362at2759         -            938   1.8e-43  143.5 111.8   2   4      0.47      0.47    3.1  33.2   266   472   255   466   246   470 0.66 -
179362at2759_401625_1:001d37|NODE_859_length_15811_cov_67.394560:11847-15300  -            881 179362at2759         -            938   1.8e-43  143.5 111.8   3   4    0.0019    0.0019   11.0  45.5   264   689   331   755   325   757 0.67 -
179362at2759_401625_1:001d37|NODE_859_length_15811_cov_67.394560:11847-15300  -            881 179362at2759         -            938   1.8e-43  143.5 111.8   4   4      0.07     0.071    5.9  29.1   489   708   640   863   633   880 0.70 -
179362at2759_90262_1:001b65|NODE_859_length_15811_cov_67.394560:11832-15267   -            808 179362at2759         -            938   2.5e-43  143.0 109.7   1   2   8.5e-38   8.6e-38  124.7  28.0    95   336    12   263     4   273 0.83 -
179362at2759_90262_1:001b65|NODE_859_length_15811_cov_67.394560:11832-15267   -            808 179362at2759         -            938   2.5e-43  143.0 109.7   2   2   1.6e-06   1.6e-06   21.3  74.1   243   743   297   803   278   808 0.65 -
179362at2759_764103_1:00170c|NODE_859_length_15811_cov_67.394560:11844-15276  -            838 179362at2759         -            938   3.8e-43  142.5 108.8   1   3   3.1e-37   3.1e-37  122.9  28.7    95   351     8   272     1   279 0.81 -
179362at2759_764103_1:00170c|NODE_859_length_15811_cov_67.394560:11844-15276  -            838 179362at2759         -            938   3.8e-43  142.5 108.8   2   3    0.0031    0.0031   10.3  38.4   498   750   145   397   138   413 0.90 -
179362at2759_764103_1:00170c|NODE_859_length_15811_cov_67.394560:11844-15276  -            838 179362at2759         -            938   3.8e-43  142.5 108.8   3   3   0.00012   0.00012   15.1  52.2   323   744   407   831   398   837 0.61 -
179362at2759_438503_0:0021e4|NODE_859_length_15811_cov_67.394560:11880-14698  -            661 179362at2759         -            938   7.3e-43  141.5  88.8   1   3     1e-36     1e-36  121.2  19.1   104   282     4   180     3   189 0.66 -
179362at2759_438503_0:0021e4|NODE_859_length_15811_cov_67.394560:11880-14698  -            661 179362at2759         -            938   7.3e-43  141.5  88.8   2   3    0.0019    0.0019   11.0  50.2   188   472   132   424   129   430 0.65 -
179362at2759_438503_0:0021e4|NODE_859_length_15811_cov_67.394560:11880-14698  -            661 179362at2759         -            938   7.3e-43  141.5  88.8   3   3   4.7e-05   4.8e-05   16.4  21.5   370   646   394   659   391   661 0.79 -
179362at2759_7004_0:001862|NODE_859_length_15811_cov_67.394560:11844-15219    -            779 179362at2759         -            938   1.4e-41  137.2  99.1   1   4   2.5e-38   2.6e-38  126.5  24.4    95   320     8   236     1   241 0.75 -
179362at2759_7004_0:001862|NODE_859_length_15811_cov_67.394560:11844-15219    -            779 179362at2759         -            938   1.4e-41  137.2  99.1   2   4      0.23      0.24    4.1  32.3   502   715   209   424   207   449 0.60 -
179362at2759_7004_0:001862|NODE_859_length_15811_cov_67.394560:11844-15219    -            779 179362at2759         -            938   1.4e-41  137.2  99.1   3   4   0.00025   0.00025   14.0  14.2   367   561   368   557   350   570 0.73 -
179362at2759_7004_0:001862|NODE_859_length_15811_cov_67.394560:11844-15219    -            779 179362at2759         -            938   1.4e-41  137.2  99.1   4   4       0.2       0.2    4.4  26.4   489   697   568   777   561   779 0.79 -
179362at2759_9974_0:000820|NODE_859_length_15811_cov_67.394560:11886-15273    -            797 179362at2759         -            938   2.4e-41  136.5 102.2   1   3     1e-36     1e-36  121.1  29.6   104   336     2   245     2   253 0.85 -
179362at2759_9974_0:000820|NODE_859_length_15811_cov_67.394560:11886-15273    -            797 179362at2759         -            938   2.4e-41  136.5 102.2   2   3       0.3      0.31    3.8  26.1   570   745   193   362   187   387 0.66 -
179362at2759_9974_0:000820|NODE_859_length_15811_cov_67.394560:11886-15273    -            797 179362at2759         -            938   2.4e-41  136.5 102.2   3   3   6.8e-06   6.9e-06   19.1  45.9   360   737   417   791   399   797 0.68 -
179362at2759_8153_0:00576a|NODE_859_length_15811_cov_67.394560:11886-15267    -            848 179362at2759         -            938   1.2e-40  134.2 105.0   1   2   1.3e-36   1.4e-36  120.8  44.1   104   465     2   375     2   381 0.80 -
179362at2759_8153_0:00576a|NODE_859_length_15811_cov_67.394560:11886-15267    -            848 179362at2759         -            938   1.2e-40  134.2 105.0   2   2   0.00015   0.00015   14.7  53.0   318   743   415   843   398   848 0.59 -
179362at2759_378494_0:001082|NODE_859_length_15811_cov_67.394560:11251-11576  -             97 179362at2759         -            938   8.5e-40  131.4   0.4   1   1     9e-40   9.1e-40  131.3   0.4     1    91     1    96     1    97 0.91 -
179362at2759_378494_0:0003b9|NODE_859_length_15811_cov_67.394560:11230-11576  -            104 179362at2759         -            938   1.1e-39  131.0   0.4   1   1   1.2e-39   1.2e-39  130.9   0.4     1    91     8   103     8   104 0.90 -
179362at2759_6412_0:0011a2|NODE_859_length_15811_cov_67.394560:11937-14855    -            689 179362at2759         -            938   1.1e-38  127.7  89.8   1   3   5.8e-33   5.9e-33  108.7  38.8   121   384     5   292     2   294 0.68 -
179362at2759_6412_0:0011a2|NODE_859_length_15811_cov_67.394560:11937-14855    -            689 179362at2759         -            938   1.1e-38  127.7  89.8   2   3    0.0033    0.0034   10.2  25.3   484   626   279   425   278   433 0.91 -
